filename,face_area_frac,occluder_area_frac,hair_area_frac,background_frac,convex_hull_area_frac,occluder_in_hull_frac,hair_in_hull_frac,bg_in_hull_frac,ratio_simple,ratio_hull,ratio_hull_strict,gt,gender
database3/database3/m.02fkxz/17-FaceId-0_align.webp,0.5568598533163265,0.030871332908163265,0.19889987244897958,0.20390226403061223,0.5922353316326531,0.0033315385650827837,0.03476241755283349,0.017902813299232736,0.05252628009494744,0.059732130838605464,0.0033315385650827837,0.108037,1.0
database3/database3/m.01x1sx9/89-FaceId-0_align.webp,0.4448341836734694,0.0,0.47433035714285715,0.07752710459183673,0.4729551977040816,0.0,0.05680333740676752,0.002064809742530867,0.0,0.05945809279002149,0.0,0.245142,0.0
database3/database3/m.025vz0q/33-FaceId-0_align.webp,0.5880301339285714,0.0,0.17321029974489796,0.2150829081632653,0.6220105229591837,0.0,0.031528356296058956,0.01419416853572573,0.0,0.05462992630567126,0.0,0.01995,1.0
database1/img00018053.webp,0.5556042729591837,0.0,0.3307358099489796,0.10321667729591837,0.5869140625,0.0,0.04540052293796054,0.004278583313525077,0.0,0.053346463377364255,0.0,0.046377,0.0
database3/database3/m.01q2br3/94-FaceId-0_align.webp,0.593132174744898,0.06068638392857143,0.09205596301020408,0.2228156887755102,0.6265744579081632,0.0052164509049270015,0.0306307452527116,0.009605903495658258,0.0928183868804487,0.05337319889309457,0.0052164509049270015,0.007731,1.0
database3/database3/m.0270vqt/12-FaceId-1_align.webp,0.7034438775510204,0.008729272959183673,0.10983338647959184,0.17799346301020408,0.7341956313775511,0.002388772767990445,0.024647791742446863,0.014848394364667878,0.012257234006828231,0.04188495887510519,0.002388772767990445,0.013503,1.0
database3/database3/m.027vhnr/45-FaceId-0_align.webp,0.3745017538265306,0.3686423788265306,0.2216796875,0.03517617984693878,0.39951371173469385,0.02120123715454455,0.041404769031228174,0.0,0.49605771293713796,0.06260600618577272,0.02120123715454455,0.300586,0.0
database3/database3/m.026twkw/107-FaceId-0_align.webp,0.13932955994897958,0.49394132653061223,0.0,0.36672911352040816,0.1757214604591837,0.15991833957128274,0.0,0.04718158103663377,0.7799842643587727,0.20709992060791652,0.15991833957128274,0.00072,0.0
database3/database3/m.01vkq9/62-FaceId-0_align.webp,0.39383370535714285,0.01558514030612245,0.42323022959183676,0.16735092474489796,0.4290098852040816,0.01742079345907275,0.05546780637368763,0.009105268047942023,0.03806649466971718,0.08199386788070241,0.01742079345907275,0.223783,0.0
database3/database3/m.01v8cr/24-FaceId-0_align.webp,0.5376474808673469,0.0,0.055006377551020405,0.4073461415816326,0.5569196428571429,0.0,0.008803320927569424,0.025801603206412827,0.0,0.03460492413398225,0.0,0.0,1.0
database3/database3/m.0267xgr/59-FaceId-0_align.webp,0.6002471301020408,0.0,0.20406170280612246,0.19569116709183673,0.6266940369897959,0.0,0.02874860868182541,0.013452059150898393,0.0,0.042200667832723804,0.0,0.050196,1.0
database3/database3/m.027479p/6-FaceId-0_align.webp,0.5790218431122449,0.0,0.18478954081632654,0.21940768494897958,0.6083187181122449,0.0,0.029780821020214263,0.012351341611243979,0.0,0.04816040363004947,0.0,0.05906,1.0
database3/database3/m.01qzdl/1-FaceId-0_align.webp,0.4471061862244898,0.19096779336734693,0.3097297512755102,0.05219626913265306,0.48501275510204084,0.02576429980276134,0.04544707429322814,0.006944444444444444,0.299287856071964,0.07815581854043392,0.02576429980276134,0.17119,0.0
database3/database3/m.02cg2v/56-FaceId-0_align.webp,0.7559988839285714,0.0,0.0,0.22993064413265307,0.7854950573979592,0.0,0.0,0.032248242965518994,0.0,0.03755106183239033,0.0,0.001969,1.0
database3/database3/m.013423/48-FaceId-0_align.webp,0.5074139030612245,0.0,0.487125318877551,0.00546077806122449,0.537468112244898,0.0,0.05591812518540493,0.0,0.0,0.05591812518540493,0.0,0.072672,0.0
database3/database3/m.01bcvr/102-FaceId-0_align.webp,0.5100845025510204,0.0,0.23475366709183673,0.25516183035714285,0.5339006696428571,0.0,0.04322669752510359,0.0013811639105603046,0.0,0.04460786143566389,0.0,0.014632,0.0
database3/database3/m.025_n_c/59-FaceId-1_align.webp,0.5919363839285714,0.0,0.0,0.40806361607142855,0.606086575255102,0.0,0.0,0.023346815297096445,0.0,0.023346815297096445,0.0,0.0,1.0
database3/database3/m.02jjm9/14-FaceId-0_align.webp,0.0,0.0,0.6561304209183674,0.3438695790816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007877,0.0
database3/database3/m.01rf_5/46-FaceId-0_align.webp,0.03822544642857143,0.20055404974489796,0.0,0.7612205038265306,0.05367107780612245,0.23431117712588193,0.0,0.05347196435202377,0.839913195893498,0.2877831414779057,0.23431117712588193,0.051709,1.0
database1/img00022347.webp,0.5281608737244898,0.0,0.21865035076530612,0.21888950892857142,0.5549665178571429,0.0,0.035373123608417725,0.004668534080298786,0.0,0.0483013718307836,0.0,0.133337,0.0
database3/database3/m.0270flv/3-FaceId-0_align.webp,0.6947743941326531,0.024693080357142856,0.012476084183673469,0.24968112244897958,0.7231943558673469,0.0,0.007468239314355003,0.026042384324964862,0.034321329639889195,0.03929782015597873,0.0,0.001536,1.0
database3/database3/m.026tc_4/39-FaceId-0_align.webp,0.5538703762755102,0.15174585459183673,0.1570671237244898,0.11878188775510204,0.5889269770408163,0.008189509306260575,0.03637901861252115,0.004703891708967851,0.21505437085157464,0.05952622673434856,0.008189509306260575,0.060871,1.0
database3/database3/m.026q7bz/29-FaceId-0_align.webp,0.38217474489795916,0.10694355867346939,0.3211296237244898,0.18975207270408162,0.4308235012755102,0.014340565295831983,0.08178748207429339,0.016792339362538742,0.21864558715671095,0.11292038673266411,0.014340565295831983,0.077611,1.0
database3/database3/m.024hth/69-FaceId-0_align.webp,0.4066884566326531,0.0,0.4850526147959184,0.006098533163265306,0.4354272959183674,0.0,0.0438026363969242,0.0,0.0,0.06600146466495789,0.0,0.287681,0.0
database3/database3/m.01r34gm/11-FaceId-0_align.webp,0.5056800063775511,0.0006576849489795918,0.3741430165816326,0.11951929209183673,0.5345782844387755,0.0,0.05170935391268687,0.0023487305670506654,0.0012989057702904826,0.05405808447973754,0.0,0.128667,0.0
database3/database3/m.02grhl/24-FaceId-0_align.webp,0.4812858737244898,0.23290019132653061,0.0,0.2858139349489796,0.5055604272959183,0.03153703630701305,0.0,0.016478101470414317,0.32610576252267337,0.048015137777427365,0.03153703630701305,0.053255,0.0
database1/img00025288.webp,0.5285794005102041,0.21364795918367346,0.0,0.25777264030612246,0.5506616709183674,0.024900470503076366,0.0,0.01520086862106406,0.28784705440094516,0.04010133912414043,0.024900470503076366,0.175666,1.0
database3/database3/m.0270851/73-FaceId-1_align.webp,0.39353475765306123,0.5606664540816326,0.0,0.04448341836734694,0.4217952806122449,0.055377055377055374,0.0,0.010158760158760159,0.5875767575922135,0.067000567000567,0.055377055377055374,0.248687,1.0
database3/database3/m.027nj9s/34-FaceId-0_align.webp,0.5548270089285714,0.0,0.13347018494897958,0.311702806122449,0.5821906887755102,0.0,0.02813912090921539,0.018862111461043406,0.0,0.0470012323702588,0.0,0.044095,1.0
database3/database3/m.01qb91/20-FaceId-0_align.webp,0.5969985650510204,0.0,0.11308195153061225,0.26486766581632654,0.6426379145408163,0.0,0.044937199565824155,0.020251201736703365,0.0,0.07101876259885254,0.0,0.097741,1.0
database3/database3/m.01lr4t9/32-FaceId-0_align.webp,0.6655572385204082,0.0,0.1415417729591837,0.18779894770408162,0.7003148915816326,0.0,0.03195879222516292,0.015082956259426848,0.0,0.049631463615925325,0.0,0.010679,1.0
database3/database3/m.027vzy0/96-FaceId-0_align.webp,0.18620455994897958,0.0,0.2616390306122449,0.5521564094387755,0.22883450255102042,0.0,0.08691865528653545,0.099372931545027,0.0,0.18629158683156244,0.0,0.020241,1.0
database3/database3/m.027m28l/14-FaceId-0_align.webp,0.41442123724489793,0.0,0.33296795280612246,0.2362484056122449,0.43905452806122447,0.0,0.03368134362233318,0.01643213799364503,0.0,0.05610531093962778,0.0,0.266309,0.0
database3/database3/m.01jmr0/75-FaceId-0_align.webp,0.5832270408163265,0.003248565051020408,0.10815927933673469,0.3053651147959184,0.6137794961734694,0.0,0.025651849206091502,0.024125726531805045,0.005539130730281714,0.04977757573789655,0.0,0.013119,1.0
database3/database3/m.02668qv/116-FaceId-0_align.webp,0.5726442920918368,0.0,0.37649473852040816,0.050860969387755105,0.6019810267857143,0.0,0.04873365336864757,0.0,0.0,0.04873365336864757,0.0,0.086838,0.0
database1/img00029979.webp,0.5224609375,0.0,0.4572704081632653,0.003308354591836735,0.5524553571428571,0.0,0.04787157287157287,0.0,0.0,0.054292929292929296,0.0,0.07041,0.0
database3/database3/m.01tzkjc/89-FaceId-1_align.webp,0.5118183992346939,0.012775031887755101,0.14343510841836735,0.3319714604591837,0.5399792729591837,0.0026574149258138335,0.03151989370340297,0.017974459289879677,0.024352252868323074,0.05215176791909648,0.0026574149258138335,0.041709,1.0
database3/database3/m.01p0ggw/17-FaceId-0_align.webp,0.5800980548469388,0.0,0.36997767857142855,0.016262755102040817,0.6182637117346939,0.0,0.053478176777770614,0.0,0.0,0.0617303848881439,0.0,0.051208,1.0
database3/database3/m.01wz40p/61-FaceId-0_align.webp,0.59375,0.12561782525510204,0.14207987882653061,0.13855229591836735,0.6295639349489796,0.013327424103327108,0.03425242964323024,0.009307037259805629,0.17462252389527635,0.056886891006362975,0.013327424103327108,0.100432,1.0
database3/database3/m.0198ml/37-FaceId-0_align.webp,0.6934789540816326,0.14604591836734693,0.04956552933673469,0.09801498724489796,0.7260642538265306,0.011363948285800554,0.019269303615053114,0.009305262002141034,0.1739625866489412,0.04487936098377755,0.011363948285800554,0.005497,1.0
database3/database3/m.01tc9r/57-FaceId-0_align.webp,0.5359335140306123,0.06393494897959184,0.13813376913265307,0.26199776785714285,0.6321348852040817,0.10114130777476511,0.02764991487483448,0.02339365659877672,0.10658161400710987,0.15218487924837631,0.10114130777476511,0.025389,1.0
database3/database3/m.02hff/115-FaceId-0_align.webp,0.4374402104591837,0.0,0.5080715880102041,0.048509247448979595,0.4751076211734694,0.0,0.06665548051512228,0.008892990477788498,0.0,0.07928184907085029,0.0,0.15504,0.0
database3/database3/m.01ms3fy/28-FaceId-0_align.webp,0.4579280931122449,0.0,0.10158242984693877,0.4340720663265306,0.5020926339285714,0.0,0.05517405628547612,0.030484658436867384,0.0,0.08796094153137776,0.0,0.197876,0.0
database3/database3/m.026w1w5/4-FaceId-0_align.webp,0.5298947704081632,0.05709901147959184,0.13410794005102042,0.2660435267857143,0.6110092474489796,0.09270011090090678,0.025213647335116447,0.010927001109009068,0.09727362238142125,0.1327549089960206,0.09270011090090678,0.067939,1.0
database3/database3/m.0127zt/11-FaceId-0_align.webp,0.51171875,0.0,0.3411192602040816,0.11766581632653061,0.5431879783163265,0.0,0.04028618602091359,0.011117226197028068,0.0,0.05793432397725188,0.0,0.142209,0.0
database3/database3/m.01k1rx/17-FaceId-0_align.webp,0.6688257334183674,0.0,0.11826371173469388,0.2125518176020408,0.7024673150510204,0.0,0.029193973955230233,0.01818594490311232,0.0,0.04789060061849235,0.0,0.012765,1.0
database3/database3/m.01vzxkm/100-FaceId-0_align.webp,0.7194475446428571,0.010004783163265306,0.21534199617346939,0.051259566326530615,0.7839205994897959,0.0008898154268571719,0.07888849341536584,0.0006355824477551228,0.013715472254856425,0.0822443687395129,0.0008898154268571719,0.000102,1.0
database3/database3/m.025hpm/28-FaceId-0_align.webp,0.5788624043367347,0.0,0.2090441645408163,0.21209343112244897,0.6085180165816326,0.0,0.02760947171912357,0.021124684767300953,0.0,0.048734156486424526,0.0,0.002855,1.0
database3/database3/m.0270bmv/73-FaceId-0_align.webp,0.5030094068877551,0.00643734056122449,0.2670200892857143,0.1555125956632653,0.5327248086734694,0.0,0.037186681631126074,0.00924055368499813,0.012635943979344338,0.055780022446689115,0.0,0.129325,0.0
database1/img00029381.webp,0.3794044961734694,0.0,0.45591517857142855,0.16468032525510204,0.40798389668367346,0.0,0.07005031507986909,0.0,0.0,0.07005031507986909,0.0,0.157378,0.0
database3/database3/m.0270s9d/8-FaceId-0_align.webp,0.3565051020408163,0.29599808673469385,0.0,0.3474968112244898,0.3871572066326531,0.06666323483990529,0.0,0.012509008545248636,0.4536346976175932,0.07917224338515391,0.06666323483990529,0.14077,1.0
database3/database3/m.01rnvz4/7-FaceId-0_align.webp,0.5625398596938775,0.0,0.39457110969387754,0.03360172193877551,0.5927734375,0.0,0.047238005581145145,0.0,0.0,0.05100359748512255,0.0,0.06354,0.0
database3/database3/m.02698sl/21-FaceId-0_align.webp,0.5991509885204082,0.0635562818877551,0.13719706632653061,0.1976642219387755,0.6348852040816326,0.006811903566047213,0.036288297338021094,0.010578854846810648,0.09590400577408878,0.056284530386740333,0.006811903566047213,0.021977,1.0
database3/database3/m.01_xxk/87-FaceId-2_align.webp,0.6319953762755102,0.07647082270408163,0.015525350765306123,0.27600845025510207,0.6667131696428571,0.009505873912653574,0.006337249275102382,0.036229934535019284,0.10793856194441319,0.052073057722775234,0.009505873912653574,0.051734,1.0
database3/database3/m.0263bhh/45-FaceId-0_align.webp,0.6486965880102041,0.0,0.0,0.3513034119897959,0.6625677614795918,0.0,0.0,0.020935479019401414,0.0,0.020935479019401414,0.0,0.01258,1.0
database3/database3/m.02jt4y/51-FaceId-0_align.webp,0.4600207270408163,0.333187181122449,0.0,0.2067920918367347,0.5120974170918368,0.06892391515859117,0.0,0.03276902121035221,0.4200502512562814,0.10169293636894337,0.06892391515859117,0.231393,1.0
database3/database3/m.01zgx3/48-FaceId-0_align.webp,0.4857700892857143,0.08896683673469388,0.19445551658163265,0.22576530612244897,0.5388432716836735,0.04264526389762178,0.031216481118467285,0.018049339793616156,0.15479575560024966,0.09849465547213078,0.04264526389762178,0.069139,1.0
database3/database3/m.024m70/83-FaceId-0_align.webp,0.39586654974489793,0.0,0.5409359056122449,0.05994897959183673,0.42673788265306123,0.0,0.06949374182701289,0.0,0.0,0.07234261161965252,0.0,0.325122,0.0
database3/database3/m.01w9kbl/82-FaceId-0_align.webp,0.6713767538265306,0.025849011479591837,0.13584183673469388,0.1669323979591837,0.7015904017857143,0.0064767207340283494,0.028804363264494502,0.0077834275487884555,0.03707409101303453,0.04306451154731131,0.0064767207340283494,0.034605,1.0
database3/database3/m.01s7l9j/75-FaceId-0_align.webp,0.4457509566326531,0.07017299107142858,0.43437101403061223,0.049705038265306124,0.47341358418367346,0.0069461985349835815,0.04605540119558811,0.005430664309168982,0.13601421562946653,0.058432264039740674,0.0069461985349835815,0.222535,0.0
database3/database3/m.026gjp/2-FaceId-0_align.webp,0.6655173788265306,0.025231186224489797,0.012197066326530613,0.2931281887755102,0.6968869579081632,0.003603397489061115,0.009437469614207682,0.029341950982354793,0.03652730892408898,0.04501387022049361,0.003603397489061115,0.009741,1.0
database3/database3/m.01npn6/35-FaceId-0_align.webp,0.5958426339285714,0.0,0.0,0.40415736607142855,0.6092952806122449,0.0,0.0,0.02207902656025121,0.0,0.02207902656025121,0.0,0.0,1.0
database3/database3/m.01l4lqg/86-FaceId-0_align.webp,0.4250438456632653,0.1380341198979592,0.2907764668367347,0.13548309948979592,0.4751076211734694,0.04140274340366626,0.05058937035949494,0.007257015814421746,0.24514210880260504,0.10537354754813541,0.04140274340366626,0.147547,1.0
database3/database3/m.026pbss/27-FaceId-0_align.webp,0.5845025510204082,0.0,0.14124282525510204,0.25125558035714285,0.6130221619897959,0.0,0.029194707240157353,0.010923632107675801,0.0,0.04652296888715498,0.0,0.044182,1.0
database3/database3/m.026r8q/45-FaceId-0_align.webp,0.40652901785714285,0.0,0.23975605867346939,0.33559869260204084,0.44186463647959184,0.0,0.04762978665824726,0.025483740020747825,0.0,0.07996932930404582,0.0,0.042782,1.0
database3/database3/m.01z6my/40-FaceId-0_align.webp,0.5770487882653061,0.0,0.14044563137755103,0.25687579719387754,0.6057477678571429,0.0,0.026452589326840824,0.01421333157860104,0.0,0.04737777192867013,0.0,0.030268,1.0
database3/database3/m.027k3cy/2-FaceId-0_align.webp,0.5039461096938775,0.0,0.4272361288265306,0.06295838647959184,0.5316884566326531,0.0,0.04917909888297473,0.0,0.0,0.05217782442461954,0.0,0.081655,0.0
database3/database3/m.01_xfz/16-FaceId-0_align.webp,0.6567482461734694,0.0,0.14905532525510204,0.18421157525510204,0.6850685586734694,0.0,0.02178972479199395,0.014487694187467271,0.0,0.04133938441845581,0.0,0.006854,1.0
database3/database3/m.026zh6p/91-FaceId-0_align.webp,0.24792729591836735,0.5678611288265306,0.0014349489795918368,0.1827766262755102,0.2686144770408163,0.07100460008903398,0.001632289657219172,0.0043775040807241435,0.6960887303642538,0.07701439382697729,0.07100460008903398,0.247815,1.0
database3/database3/m.01r62s0/7-FaceId-0_align.webp,0.47496811224489793,0.0,0.47692123724489793,0.037408322704081634,0.5073341836734694,0.0,0.05967159019484601,0.0,0.0,0.06379635449402891,0.0,0.096219,0.0
database3/database3/m.02l3b1/103-FaceId-0_align.webp,0.5907804528061225,0.0,0.023577008928571428,0.38456632653061223,0.6139389349489796,0.0,0.005875669534166531,0.030579451387761726,0.0,0.03772114916409674,0.0,0.011163,0.0
database3/database3/m.01_pg8/38-FaceId-0_align.webp,0.5516581632653061,0.11146763392857142,0.13358976403061223,0.19023038903061223,0.6427176339285714,0.10062327514031442,0.028279946665012868,0.00852739619833173,0.16809425059357436,0.14167881174610064,0.10062327514031442,0.04876,1.0
database3/database3/m.0287kv8/86-FaceId-0_align.webp,0.59375,0.06859853316326531,0.1338687818877551,0.18781887755102042,0.6327925701530612,0.0051651916475071655,0.03858146200119681,0.012314572769361595,0.10356863453090209,0.061698844130893514,0.0051651916475071655,0.023786,1.0
database1/img00013082.webp,0.4787547831632653,0.0,0.42476482780612246,0.09632095025510204,0.507453762755102,0.0,0.056240672374518894,0.0,0.0,0.0565548660749352,0.0,0.145542,0.0
database3/database3/m.02bktp/80-FaceId-0_align.webp,0.4452327806122449,0.0,0.49380181760204084,0.03107063137755102,0.4790138711734694,0.0,0.06307468275431662,0.0,0.0,0.07052215519034741,0.0,0.212709,0.0
database3/database3/m.027j653/5-FaceId-0_align.webp,0.5382453762755102,0.13301179846938777,0.06076610331632653,0.26795679209183676,0.5853595344387755,0.03748595553437064,0.024071362908991863,0.018896190119505635,0.19815326148273507,0.08048755575227265,0.03748595553437064,0.012524,1.0
database3/database3/m.01klmw/33-FaceId-0_align.webp,0.48146524234693877,0.0,0.06855867346938775,0.44997608418367346,0.5085100446428571,0.0,0.013874191651969429,0.03931020968058005,0.0,0.05318440133254948,0.0,0.00052,1.0
database3/database3/m.01zq2t/8-FaceId-0_align.webp,0.5844626913265306,0.19856106505102042,0.08581792091836735,0.11736686862244898,0.6216119260204082,0.014908624559153575,0.03029817249118307,0.00868868226995832,0.2535824276515055,0.059762744469381214,0.014908624559153575,0.009909,1.0
database3/database3/m.01s1yv/35-FaceId-0_align.webp,0.5929528061224489,0.0,0.2256656568877551,0.16669323979591838,0.6205556441326531,0.0,0.040048816520538266,0.0,0.0,0.04448084272730193,0.0,0.15463,0.0
database3/database3/m.01vxxqm/42-FaceId-0_align.webp,0.4562938456632653,0.49459901147959184,0.0,0.04689492984693878,0.48232222576530615,0.04793190364034544,0.0,0.0037601751993719267,0.520141683433937,0.05396471220197512,0.04793190364034544,0.171032,1.0
database3/database3/m.01_rlk/44-FaceId-0_align.webp,0.37992267219387754,0.3225247130102041,0.16890545280612246,0.11413823341836735,0.4213966836734694,0.012060158910329171,0.07032727960650775,0.00510783200908059,0.4591443000624184,0.098420355656451,0.012060158910329171,0.234896,1.0
database3/database3/m.027wfws/62-FaceId-1_align.webp,0.6631855867346939,0.0,0.12713249362244897,0.18279655612244897,0.6999760841836735,0.0,0.02924093160981721,0.01642844940493138,0.0,0.05255964922270941,0.0,0.001948,0.0
database3/database3/m.027jkhc/67-FaceId-0_align.webp,0.4402702487244898,0.0,0.5115393813775511,0.0380859375,0.4716796875,0.0,0.0606329488317066,0.0,0.0,0.06659061139983943,0.0,0.266694,0.0
database3/database3/m.01p462f/62-FaceId-0_align.webp,0.46293048469387754,0.18935347576530612,0.2378826530612245,0.08751195790816327,0.5223214285714286,0.06383547008547008,0.03197496947496947,0.010264041514041514,0.290293012313239,0.1137057387057387,0.06383547008547008,0.088817,1.0
